user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,coins_balance_scaled,streak_scaled,time_window,sessions_last_7d_norm,exercises_completed_7d_norm,days_since_signup_norm,coins_balance_scaled_norm,streak_scaled_norm,notif_open_rate_30d_norm,motivation_score_norm,activeness_score,churn_risk,propensity_gamification,propensity_learning,propensity_achievement,propensity_social,dominant_drive
USR_000093,trial,4,25-34,tier2,9,7,6,105,True,False,True,14,0.53,0.84,2.8975576243628565,2.807354922057604,afternoon,0.391304347826087,0.35,0.022222222222222223,0.7284441442785498,0.5473191697130572,0.7831325301204819,0.8777777777777778,0.6622,0.3565,0.6379,0.74,0.9267,0.21,achievement
USR_000094,paid,47,25-34,tier3,13,13,11,479,False,False,False,21,0.288,0.56,3.8359889848529507,3.5849625007211565,night,0.5652173913043478,0.65,0.2611111111111111,0.9643651915801292,0.6989207826664989,0.41867469879518066,0.5666666666666668,0.93,0.3363,0.8316,0.26,0.34,0.12,gamification
USR_000095,paid,35,25-34,tier1,9,13,7,279,True,True,True,16,0.511,0.9,3.501091629342347,3.0,late_afternoon,0.391304347826087,0.65,0.19444444444444445,0.8801722093578295,0.5848770656813589,0.7545180722891566,0.9444444444444445,0.8967,0.1962,0.7325,0.86,0.9667,1.0,social
USR_000096,inactive,33,25-34,tier2,0,0,0,28,False,False,False,18,0.027,0.25,2.0922185341675,0.0,evening,0.0,0.0,0.18333333333333332,0.5259824090989363,0.0,0.025602409638554216,0.22222222222222227,0.1172,0.87,0.263,0.0,0.1333,0.21,gamification
USR_000097,paid,37,35-44,tier3,11,7,22,280,False,True,False,21,0.421,0.64,3.5033067294943647,4.523561956057013,night,0.4782608695652174,0.35,0.20555555555555555,0.8807290841275186,0.8819092144288181,0.6189759036144578,0.6555555555555556,0.708,0.3587,0.8813,0.14,0.3933,0.82,gamification
USR_000098,paid,33,25-34,tier1,16,5,9,166,False,True,True,20,0.581,0.75,3.179988350514463,3.3219280948873626,evening,0.6956521739130435,0.25,0.18333333333333332,0.7994470492422484,0.6476398521807292,0.8599397590361445,0.7777777777777778,0.7152,0.2831,0.7235,0.1,0.8667,1.0,social
USR_000099,churned,67,18-24,tier3,2,0,0,24,False,False,False,17,0.062,0.35,2.0,0.0,late_afternoon,0.08695652173913043,0.0,0.37222222222222223,0.5027987282487452,0.0,0.07831325301204818,0.33333333333333337,0.141,0.82,0.2514,0.0,0.2,0.12,gamification
USR_000100,inactive,26,25-34,tier1,1,0,0,28,False,False,False,8,0.055,0.08,2.0922185341675,0.0,early_morning,0.043478260869565216,0.0,0.14444444444444443,0.5259824090989363,0.0,0.0677710843373494,0.03333333333333333,0.1287,0.908,0.263,0.0,0.02,0.3,social
USR_000101,paid,35,35-44,tier1,14,9,19,282,True,True,True,5,0.405,0.63,3.507713378706925,4.321928094887363,night,0.6086956521739131,0.45,0.19444444444444445,0.8818369129374753,0.8425988740745155,0.5948795180722891,0.6444444444444445,0.8456,0.3161,0.8622,0.78,0.7867,1.0,social
USR_000102,trial,0,35-44,tier2,8,6,4,78,True,True,False,7,0.355,0.52,2.7148905954742335,2.321928094887362,early_morning,0.34782608695652173,0.3,0.0,0.6825217693694615,0.4526808302869428,0.519578313253012,0.5222222222222223,0.579,0.6071,0.5676,0.72,0.3133,0.91,social
USR_000103,inactive,78,18-24,tier2,1,0,0,4,False,False,False,21,0.036,0.27,1.0,0.0,night,0.043478260869565216,0.0,0.43333333333333335,0.2513993641243726,0.0,0.03915662650602409,0.2444444444444445,0.1287,0.8567,0.1257,0.0,0.1467,0.21,social
USR_000104,trial,5,25-34,tier2,4,5,2,35,False,False,False,16,0.232,0.72,2.226565505118757,1.5849625007211563,late_afternoon,0.17391304347826086,0.25,0.027777777777777776,0.5597571521681179,0.3090027388789262,0.33433734939759036,0.7444444444444445,0.4124,0.6044,0.4344,0.1,0.4467,0.21,achievement
USR_000105,trial,4,35-44,tier2,4,7,5,105,False,True,False,14,0.164,0.53,2.8975576243628565,2.584962500721156,afternoon,0.17391304347826086,0.35,0.022222222222222223,0.7284441442785498,0.5039617607727125,0.2319277108433735,0.5333333333333334,0.5354,0.6354,0.6162,0.14,0.32,0.91,social
USR_000106,trial,5,25-34,tier3,5,8,3,80,False,False,True,9,0.379,0.6,2.7304247779439415,2.0,mid_morning,0.21739130434782608,0.4,0.027777777777777776,0.6864270529645381,0.3899180437875726,0.555722891566265,0.611111111111111,0.6215,0.5035,0.5382,0.16,0.7667,0.12,achievement
USR_000107,inactive,68,25-34,tier3,0,0,0,27,False,False,False,13,0.052,0.19,2.0704150712689535,0.0,afternoon,0.0,0.0,0.37777777777777777,0.5205010323905325,0.0,0.06325301204819277,0.15555555555555559,0.1172,0.8805,0.2603,0.0,0.0933,0.12,gamification
USR_000108,trial,5,25-34,tier2,8,5,4,35,True,False,True,16,0.442,0.8,2.226565505118757,2.321928094887362,late_afternoon,0.34782608695652173,0.25,0.027777777777777776,0.5597571521681179,0.4526808302869428,0.6506024096385542,0.8333333333333334,0.5177,0.4624,0.5062,0.7,0.9,0.21,achievement
USR_000109,inactive,70,18-24,tier2,0,0,0,23,False,False,False,20,0.075,0.14,1.9746358687061647,0.0,evening,0.0,0.0,0.3888888888888889,0.49642220176990787,0.0,0.09789156626506024,0.10000000000000002,0.1172,0.8886,0.2482,0.0,0.06,0.21,gamification
USR_000110,paid,54,18-24,tier1,11,13,10,398,False,True,True,19,0.338,0.55,3.7211509500433038,3.4594316186372978,evening,0.4782608695652174,0.65,0.3,0.9354949826516915,0.6744474046779656,0.4939759036144578,0.5555555555555556,0.9148,0.3309,0.805,0.26,0.7333,1.0,social
USR_000111,trial,7,25-34,tier2,5,3,0,45,False,False,False,22,0.443,0.49,2.378868651539773,0.0,night,0.21739130434782608,0.15,0.03888888888888889,0.5980460663325026,0.0,0.6521084337349398,0.48888888888888893,0.3222,0.6504,0.299,0.06,0.2933,0.21,gamification
USR_000112,trial,4,18-24,tier2,12,8,7,96,False,False,True,14,0.217,0.72,2.8424277464575374,3.0,afternoon,0.5217391304347826,0.4,0.022222222222222223,0.7145845280288982,0.5848770656813589,0.3117469879518072,0.7444444444444445,0.7755,0.4496,0.6497,0.16,0.8467,0.21,achievement
USR_000113,trial,2,25-34,tier2,8,2,2,20,False,True,False,20,0.213,0.9,1.8916681496081529,1.5849625007211563,evening,0.34782608695652173,0.1,0.011111111111111112,0.4755641699458181,0.3090027388789262,0.30572289156626503,0.9444444444444445,0.3378,0.6372,0.3923,0.04,0.5667,0.91,social
USR_000114,paid,52,25-34,tier2,7,16,18,351,False,True,True,20,0.577,0.76,3.6432788927719435,4.247927513443585,evening,0.30434782608695654,0.8,0.28888888888888886,0.9159179969706148,0.8281717930966652,0.8539156626506023,0.788888888888889,0.9366,0.2018,0.872,0.32,0.8733,0.91,social
USR_000115,trial,5,18-24,tier3,12,6,2,36,True,False,True,20,0.322,0.44,2.2435894449529292,1.5849625007211563,evening,0.5217391304347826,0.3,0.027777777777777776,0.5640369598173204,0.3090027388789262,0.4698795180722891,0.4333333333333334,0.6778,0.5503,0.4365,0.72,0.66,0.12,learning
USR_000116,paid,27,18-24,tier3,8,14,30,355,False,True,True,11,0.583,0.65,3.650299701196199,4.954196310386876,mid_morning,0.34782608695652173,0.7,0.15,0.9176830237441116,0.9658652669428303,0.8629518072289155,0.6666666666666667,0.9091,0.2398,0.9418,0.28,0.8,0.82,gamification
USR_000117,churned,157,25-34,tier2,2,1,0,10,False,False,False,16,0.089,0.19,1.4898961024049782,0.0,late_afternoon,0.08695652173913043,0.05,0.8722222222222222,0.3745589327559926,0.0,0.11897590361445783,0.15555555555555559,0.1738,0.8468,0.1873,0.02,0.0933,0.21,social
USR_000118,paid,85,25-34,tier1,6,15,11,424,True,True,True,16,0.35,0.9,3.7603744277225886,3.5849625007211565,late_afternoon,0.2608695652173913,0.75,0.4722222222222222,0.9453557399990102,0.6989207826664989,0.5120481927710843,0.9444444444444445,0.912,0.2342,0.8221,0.9,0.9667,1.0,social
USR_000119,trial,0,25-34,tier1,5,4,4,28,False,True,True,17,0.244,0.5,2.0922185341675,2.321928094887362,late_afternoon,0.21739130434782608,0.2,0.0,0.5259824090989363,0.4526808302869428,0.3524096385542168,0.5000000000000001,0.3785,0.7505,0.4893,0.08,0.7,1.0,social
USR_000120,paid,47,25-34,tier2,13,5,14,248,True,True,True,12,0.483,0.71,3.42818623436064,3.9068905956085187,afternoon,0.5652173913043478,0.25,0.2611111111111111,0.8618438394181922,0.761683569165869,0.7123493975903614,0.7333333333333333,0.6462,0.3453,0.8118,0.7,0.84,0.91,social
USR_000121,paid,120,35-44,tier2,8,8,13,382,True,True,True,8,0.364,0.49,3.695721930760838,3.8073549220576037,early_morning,0.34782608695652173,0.4,0.6666666666666666,0.9291021433737732,0.7422781916068435,0.5331325301204819,0.48888888888888893,0.6931,0.4199,0.8357,0.76,0.6933,0.91,social
USR_000122,trial,1,45+,tier2,3,2,2,10,False,True,True,14,0.319,0.8,1.4898961024049782,1.5849625007211563,afternoon,0.13043478260869565,0.1,0.005555555555555556,0.3745589327559926,0.3090027388789262,0.4653614457831325,0.8333333333333334,0.2307,0.6864,0.3418,0.04,0.9,0.91,social
USR_000123,trial,7,18-24,tier2,8,3,7,42,False,True,True,19,0.396,0.47,2.336965027750064,3.0,evening,0.34782608695652173,0.15,0.03888888888888889,0.5875115219572629,0.5848770656813589,0.5813253012048193,0.4666666666666667,0.3953,0.6403,0.5862,0.06,0.68,0.91,social
USR_000124,trial,4,35-44,tier2,6,2,2,28,False,True,False,19,0.325,0.43,2.0922185341675,1.5849625007211563,evening,0.2608695652173913,0.1,0.022222222222222223,0.5259824090989363,0.3090027388789262,0.47439759036144574,0.4222222222222223,0.292,0.7224,0.4175,0.04,0.2533,0.91,social
USR_000125,paid,107,45+,tier3,11,6,3,160,True,True,True,9,0.529,0.61,3.1572540485885474,2.0,mid_morning,0.4782608695652174,0.3,0.5944444444444444,0.7937316601942618,0.3899180437875726,0.7816265060240963,0.6222222222222222,0.6542,0.357,0.5918,0.72,0.7733,0.82,social
USR_000126,paid,64,25-34,tier1,9,5,20,252,False,False,True,19,0.293,0.65,3.438088195871358,4.392317422778761,evening,0.391304347826087,0.25,0.35555555555555557,0.8643331862455707,0.8563219085919834,0.42620481927710835,0.6666666666666667,0.5442,0.4495,0.8603,0.1,0.8,0.3,gamification
USR_000127,trial,6,18-24,tier2,6,3,7,42,False,False,False,20,0.373,0.57,2.336965027750064,3.0,evening,0.2608695652173913,0.15,0.03333333333333333,0.5875115219572629,0.5848770656813589,0.5466867469879517,0.5777777777777777,0.3458,0.6367,0.5862,0.06,0.3467,0.21,gamification
USR_000128,paid,46,45+,tier2,7,15,9,393,True,True,True,8,0.549,0.56,3.7133156011339086,3.3219280948873626,early_morning,0.30434782608695654,0.75,0.25555555555555554,0.9335251809181769,0.6476398521807292,0.8117469879518072,0.5666666666666668,0.9201,0.2693,0.7906,0.9,0.74,0.91,social
USR_000129,trial,6,25-34,tier2,10,10,5,120,True,False,True,15,0.234,0.55,2.9797922048099563,2.584962500721156,late_afternoon,0.43478260869565216,0.5,0.03333333333333333,0.7491178655119852,0.5039617607727125,0.3373493975903614,0.5555555555555556,0.821,0.48,0.6265,0.8,0.7333,0.21,learning
USR_000130,trial,4,35-44,tier2,4,6,3,72,False,False,False,5,0.272,0.49,2.665812336096604,2.0,night,0.17391304347826086,0.3,0.022222222222222223,0.6701835261695945,0.3899180437875726,0.39457831325301207,0.48888888888888893,0.4735,0.6402,0.5301,0.12,0.2933,0.21,gamification
USR_000131,trial,2,35-44,tier1,5,8,5,48,True,False,True,17,0.435,0.55,2.418123910244335,2.584962500721156,late_afternoon,0.21739130434782608,0.4,0.011111111111111112,0.6079148134093673,0.5039617607727125,0.6400602409638554,0.5555555555555556,0.6215,0.5471,0.5559,0.76,0.7333,0.3,learning
USR_000132,churned,39,18-24,tier3,3,0,0,18,False,False,False,18,0.112,0.15,1.8294828004351504,0.0,evening,0.13043478260869565,0.0,0.21666666666666667,0.4599308127058732,0.0,0.1536144578313253,0.11111111111111112,0.1544,0.8596,0.23,0.0,0.0667,0.12,gamification
USR_000133,inactive,27,18-24,tier2,2,0,0,7,False,False,False,18,0.029,0.21,1.2920296742201791,0.0,evening,0.08695652173913043,0.0,0.15,0.32481543852877326,0.0,0.028614457831325303,0.17777777777777776,0.141,0.8719,0.1624,0.0,0.1067,0.21,social
USR_000134,trial,2,25-34,tier2,3,4,2,40,True,False,False,15,0.318,0.74,2.3073720570481235,1.5849625007211563,late_afternoon,0.13043478260869565,0.2,0.011111111111111112,0.5800718679402438,0.3090027388789262,0.463855421686747,0.7666666666666667,0.3299,0.6608,0.4445,0.68,0.46,0.21,learning
USR_000135,trial,2,25-34,tier1,6,9,0,81,False,True,True,17,0.333,0.56,2.738048615121517,0.0,late_afternoon,0.2608695652173913,0.45,0.011111111111111112,0.6883436807831683,0.0,0.4864457831325301,0.5666666666666668,0.7006,0.5422,0.3442,0.18,0.74,1.0,social
USR_000136,churned,60,25-34,tier1,1,0,0,23,False,False,False,18,0.13,0.36,1.9746358687061647,0.0,evening,0.043478260869565216,0.0,0.3333333333333333,0.49642220176990787,0.0,0.18072289156626506,0.3444444444444445,0.1287,0.8015,0.2482,0.0,0.2067,0.3,social
USR_000137,paid,27,18-24,tier1,12,18,13,400,False,True,True,22,0.57,0.82,3.724257631188365,3.8073549220576037,night,0.5217391304347826,0.9,0.15,0.936276000316097,0.7422781916068435,0.8433734939759034,0.8555555555555555,0.9763,0.1732,0.8393,0.36,0.9133,1.0,social
USR_000138,paid,80,25-34,tier1,6,14,26,423,True,True,False,15,0.47,0.56,3.7589107405096427,4.754887502163469,late_afternoon,0.2608695652173913,0.7,0.4444444444444444,0.9449877699643986,0.9270082166367787,0.6927710843373494,0.5666666666666668,0.8899,0.3015,0.936,0.88,0.34,1.0,social
USR_000139,inactive,30,25-34,tier1,0,0,0,37,False,False,False,20,0.061,0.16,2.2601593585085435,0.0,evening,0.0,0.0,0.16666666666666666,0.5682026255487976,0.0,0.07680722891566265,0.12222222222222223,0.1172,0.8868,0.2841,0.0,0.0733,0.3,social
USR_000140,trial,0,25-34,tier3,11,2,6,22,False,False,False,23,0.327,0.42,1.9481920934663797,2.807354922057604,night,0.4782608695652174,0.1,0.0,0.4897742534895781,0.5473191697130572,0.47740963855421686,0.41111111111111115,0.4124,0.7331,0.5185,0.04,0.2467,0.12,gamification
USR_000141,paid,56,35-44,tier2,10,12,19,254,True,True,True,15,0.458,0.7,3.442980622208573,4.321928094887363,late_afternoon,0.43478260869565216,0.6,0.3111111111111111,0.8655631391157719,0.8425988740745155,0.6746987951807228,0.7222222222222222,0.8828,0.2695,0.8541,0.84,0.8333,0.91,social
USR_000142,churned,169,45+,tier2,1,0,0,42,False,False,False,16,0.02,0.21,2.336965027750064,0.0,late_afternoon,0.043478260869565216,0.0,0.9388888888888889,0.5875115219572629,0.0,0.015060240963855422,0.17777777777777776,0.1287,0.8795,0.2938,0.0,0.1067,0.21,gamification
USR_000143,paid,10,35-44,tier3,7,4,17,128,True,False,True,5,0.411,0.63,3.019571222236049,4.169925001442312,night,0.30434782608695654,0.2,0.05555555555555555,0.7591182851983973,0.8129644996516386,0.6039156626506024,0.6444444444444445,0.4296,0.5159,0.786,0.68,0.7867,0.12,achievement
USR_000144,trial,5,45+,tier1,6,6,4,78,False,False,False,9,0.221,0.42,2.7148905954742335,2.321928094887362,mid_morning,0.2608695652173913,0.3,0.027777777777777776,0.6825217693694615,0.4526808302869428,0.31777108433734935,0.41111111111111115,0.5265,0.6568,0.5676,0.12,0.2467,0.3,gamification
USR_000145,inactive,68,35-44,tier3,1,0,0,11,False,False,False,13,0.03,0.19,1.5439593106327716,0.0,afternoon,0.043478260869565216,0.0,0.37777777777777777,0.3881503889269834,0.0,0.030120481927710836,0.15555555555555559,0.1287,0.8825,0.1941,0.0,0.0933,0.12,gamification
USR_000146,churned,106,25-34,tier3,2,0,0,21,False,False,False,15,0.041,0.12,1.9205726604783713,0.0,late_afternoon,0.08695652173913043,0.0,0.5888888888888889,0.48283074559891703,0.0,0.046686746987951805,0.07777777777777778,0.141,0.8953,0.2414,0.0,0.0467,0.12,gamification
USR_000147,paid,19,35-44,tier3,11,14,3,396,True,True,True,18,0.452,0.6,3.7180286573696626,2.0,evening,0.4782608695652174,0.7,0.10555555555555556,0.9347100402589279,0.3899180437875726,0.6656626506024096,0.611111111111111,0.9322,0.2804,0.6623,0.88,0.7667,0.82,learning
USR_000148,trial,0,35-44,tier2,4,3,4,24,False,False,False,17,0.306,0.73,2.0,2.321928094887362,late_afternoon,0.17391304347826086,0.15,0.0,0.5027987282487452,0.4526808302869428,0.4457831325301204,0.7555555555555555,0.2994,0.6833,0.4777,0.06,0.4533,0.21,gamification
USR_000149,paid,76,35-44,tier2,13,7,12,256,True,True,True,18,0.419,0.85,3.4478348260746787,3.700439718141092,evening,0.5652173913043478,0.35,0.4222222222222222,0.8667834828810409,0.7214341080257056,0.6159638554216866,0.888888888888889,0.7499,0.2874,0.7941,0.74,0.9333,0.91,achievement
USR_000150,trial,2,18-24,tier3,3,7,4,91,True,True,True,19,0.259,0.76,2.809545209613166,2.321928094887362,evening,0.13043478260869565,0.35,0.011111111111111112,0.706317879175427,0.4526808302869428,0.375,0.788888888888889,0.5089,0.5889,0.5795,0.74,0.8733,0.82,achievement
USR_000151,churned,155,25-34,tier2,3,1,0,34,False,False,False,16,0.11,0.15,2.2090619551221677,0.0,late_afternoon,0.13043478260869565,0.05,0.8611111111111112,0.5553567708290562,0.0,0.15060240963855423,0.11111111111111112,0.1896,0.8461,0.2777,0.02,0.0667,0.21,gamification
USR_000152,inactive,23,45+,tier2,1,0,0,23,False,False,False,5,0.044,0.14,1.9746358687061647,0.0,night,0.043478260869565216,0.0,0.12777777777777777,0.49642220176990787,0.0,0.051204819277108425,0.10000000000000002,0.1287,0.8933,0.2482,0.0,0.06,0.21,gamification
USR_000153,trial,7,25-34,tier3,8,2,3,30,True,False,True,12,0.321,0.61,2.133656214977323,2.0,afternoon,0.34782608695652173,0.1,0.03888888888888889,0.5363998157053146,0.3899180437875726,0.4683734939759036,0.6222222222222222,0.3378,0.6441,0.4632,0.64,0.7733,0.12,achievement
USR_000154,paid,20,45+,tier1,10,5,15,192,True,False,True,19,0.388,0.5,3.2698932641307286,4.0,evening,0.43478260869565216,0.25,0.1111111111111111,0.8220490873570342,0.7798360875751452,0.5692771084337349,0.5000000000000001,0.5704,0.4549,0.8009,0.7,0.7,0.3,gamification
USR_000155,trial,0,35-44,tier1,3,4,3,56,True,True,False,13,0.355,0.37,2.512088994921136,2.0,afternoon,0.13043478260869565,0.2,0.0,0.6315375759470078,0.3899180437875726,0.519578313253012,0.3555555555555556,0.3299,0.7806,0.5107,0.68,0.2133,1.0,social
USR_000156,inactive,19,45+,tier3,0,0,0,42,False,False,False,8,0.047,0.16,2.336965027750064,0.0,early_morning,0.0,0.0,0.10555555555555556,0.5875115219572629,0.0,0.05572289156626505,0.12222222222222223,0.1172,0.891,0.2938,0.0,0.0733,0.12,gamification
USR_000157,trial,3,35-44,tier2,7,7,4,91,True,True,True,19,0.278,0.57,2.809545209613166,2.321928094887362,evening,0.30434782608695654,0.35,0.016666666666666666,0.706317879175427,0.4526808302869428,0.4036144578313253,0.5777777777777777,0.6131,0.6004,0.5795,0.74,0.7467,0.91,social
USR_000158,trial,1,35-44,tier1,6,8,0,80,False,True,False,20,0.274,0.53,2.7304247779439415,0.0,evening,0.2608695652173913,0.4,0.005555555555555556,0.6864270529645381,0.0,0.39759036144578314,0.5333333333333334,0.6462,0.6004,0.3432,0.16,0.32,1.0,social
USR_000159,trial,7,18-24,tier3,5,7,2,42,False,True,False,16,0.223,0.49,2.336965027750064,1.5849625007211563,late_afternoon,0.21739130434782608,0.35,0.03888888888888889,0.5875115219572629,0.3090027388789262,0.3207831325301205,0.48888888888888893,0.5617,0.6176,0.4483,0.14,0.2933,0.82,social
USR_000160,trial,2,18-24,tier3,10,4,0,48,False,True,True,12,0.194,0.4,2.418123910244335,0.0,afternoon,0.43478260869565216,0.2,0.011111111111111112,0.6079148134093673,0.0,0.27710843373493976,0.38888888888888895,0.5089,0.7419,0.304,0.08,0.6333,0.82,social
USR_000161,paid,19,25-34,tier1,9,5,18,281,True,True,True,7,0.555,0.61,3.505513960712744,4.247927513443585,early_morning,0.391304347826087,0.25,0.10555555555555556,0.8812839806522946,0.8281717930966652,0.8207831325301205,0.6222222222222222,0.5442,0.3896,0.8547,0.7,0.7733,1.0,social
USR_000162,paid,42,25-34,tier1,9,10,4,350,True,True,True,11,0.355,0.66,3.641511224625038,2.321928094887362,mid_morning,0.391304347826087,0.5,0.23333333333333334,0.9154736063224999,0.4526808302869428,0.519578313253012,0.6777777777777778,0.8049,0.3362,0.6841,0.8,0.8067,1.0,social
USR_000163,paid,58,18-24,tier1,10,13,25,361,True,False,True,7,0.317,0.65,3.6606843708032817,4.700439718141093,early_morning,0.43478260869565216,0.65,0.32222222222222224,0.9202937230799739,0.9163931299194921,0.4623493975903614,0.6666666666666667,0.9061,0.3127,0.9183,0.86,0.8,0.3,gamification
USR_000164,paid,48,18-24,tier2,10,15,18,429,True,True,True,17,0.328,0.76,3.767641585823457,4.247927513443585,late_afternoon,0.43478260869565216,0.75,0.26666666666666666,0.9471826989245599,0.8281717930966652,0.47891566265060237,0.788888888888889,0.9406,0.2676,0.8877,0.9,0.8733,0.91,social
USR_000165,trial,7,35-44,tier1,9,3,4,27,True,False,False,17,0.215,0.7,2.0704150712689535,2.321928094887362,late_afternoon,0.391304347826087,0.15,0.03888888888888889,0.5205010323905325,0.4526808302869428,0.3087349397590361,0.7222222222222222,0.421,0.6128,0.4866,0.66,0.4333,0.3,learning
USR_000166,trial,6,25-34,tier3,3,9,3,90,False,False,False,17,0.41,0.6,2.8027545962892497,2.0,late_afternoon,0.13043478260869565,0.45,0.03333333333333333,0.7046107233037799,0.3899180437875726,0.6024096385542168,0.611111111111111,0.6298,0.4896,0.5473,0.18,0.3667,0.12,gamification
