user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,coins_balance_scaled,streak_scaled,time_window,sessions_last_7d_norm,exercises_completed_7d_norm,days_since_signup_norm,coins_balance_scaled_norm,streak_scaled_norm,notif_open_rate_30d_norm,motivation_score_norm,activeness_score,churn_risk,propensity_gamification,propensity_learning,propensity_achievement,propensity_social,dominant_drive,segment_id,segment_name
USR_000088,trial,3,25-34,tier2,11,5,5,75,False,True,True,9,0.392,0.81,2.690835916581937,2.584962500721156,mid_morning,0.4782608695652174,0.25,0.0166666666666666,0.6764744383917222,0.5039617607727125,0.575301204819277,0.8444444444444446,0.5962,0.4811,0.5902,0.1,0.9067,0.91,social,3,Segment_3
USR_000089,trial,7,45+,tier2,8,7,2,49,False,False,True,17,0.393,0.77,2.4306765580733933,1.5849625007211563,late_afternoon,0.3478260869565217,0.35,0.0388888888888888,0.6110705410916697,0.3090027388789262,0.5768072289156626,0.8,0.638,0.4355,0.46,0.14,0.88,0.21,achievement,5,Segment_5
USR_000090,paid,109,25-34,tier2,9,5,17,239,True,True,True,7,0.552,0.64,3.405312426779558,4.169925001442312,early_morning,0.391304347826087,0.25,0.6055555555555555,0.8560933787372049,0.8129644996516386,0.8162650602409639,0.6555555555555556,0.5442,0.3823,0.8345,0.7,0.7933,0.91,social,2,Segment_2
USR_000091,paid,102,25-34,tier3,18,10,24,271,True,True,True,7,0.33,0.79,3.483080660016161,4.643856189774724,early_morning,0.782608695652174,0.5,0.5666666666666667,0.8756442631219628,0.9053616605738856,0.4819277108433735,0.8222222222222223,0.9148,0.2683,0.8905,0.8,0.8933,0.82,achievement,2,Segment_2
USR_000092,paid,64,18-24,tier1,20,11,20,286,False,True,True,20,0.291,0.66,3.5164340121702917,4.392317422778761,evening,0.8695652173913043,0.55,0.3555555555555555,0.8840292746449274,0.8563219085919834,0.4231927710843373,0.6777777777777778,0.9445,0.3032,0.8702,0.22,0.8067,1.0,social,7,Segment_7
USR_000093,trial,4,25-34,tier2,9,7,6,105,True,False,True,14,0.53,0.84,2.8975576243628565,2.807354922057604,afternoon,0.391304347826087,0.35,0.0222222222222222,0.7284441442785498,0.5473191697130572,0.7831325301204819,0.8777777777777778,0.6622,0.3565,0.6379,0.74,0.9267,0.21,achievement,6,Segment_6
USR_000094,paid,47,25-34,tier3,13,13,11,479,False,False,False,21,0.288,0.56,3.835988984852951,3.5849625007211565,night,0.5652173913043478,0.65,0.2611111111111111,0.9643651915801292,0.6989207826664989,0.4186746987951806,0.5666666666666668,0.93,0.3363,0.8316,0.26,0.34,0.12,gamification,7,Segment_7
USR_000095,paid,35,25-34,tier1,9,13,7,279,True,True,True,16,0.511,0.9,3.501091629342347,3.0,late_afternoon,0.391304347826087,0.65,0.1944444444444444,0.8801722093578295,0.5848770656813589,0.7545180722891566,0.9444444444444444,0.8967,0.1962,0.7325,0.86,0.9667,1.0,social,2,Segment_2
USR_000096,inactive,33,25-34,tier2,0,0,0,28,False,False,False,18,0.027,0.25,2.0922185341675,0.0,evening,0.0,0.0,0.1833333333333333,0.5259824090989363,0.0,0.0256024096385542,0.2222222222222222,0.1172,0.87,0.263,0.0,0.1333,0.21,gamification,4,Segment_4
USR_000097,paid,37,35-44,tier3,11,7,22,280,False,True,False,21,0.421,0.64,3.5033067294943647,4.523561956057013,night,0.4782608695652174,0.35,0.2055555555555555,0.8807290841275186,0.8819092144288181,0.6189759036144578,0.6555555555555556,0.708,0.3587,0.8813,0.14,0.3933,0.82,gamification,7,Segment_7
USR_000098,paid,33,25-34,tier1,16,5,9,166,False,True,True,20,0.581,0.75,3.179988350514463,3.321928094887362,evening,0.6956521739130435,0.25,0.1833333333333333,0.7994470492422484,0.6476398521807292,0.8599397590361445,0.7777777777777778,0.7152,0.2831,0.7235,0.1,0.8667,1.0,social,7,Segment_7
USR_000099,churned,67,18-24,tier3,2,0,0,24,False,False,False,17,0.062,0.35,2.0,0.0,late_afternoon,0.0869565217391304,0.0,0.3722222222222222,0.5027987282487452,0.0,0.0783132530120481,0.3333333333333333,0.141,0.82,0.2514,0.0,0.2,0.12,gamification,4,Segment_4
USR_000100,inactive,26,25-34,tier1,1,0,0,28,False,False,False,8,0.055,0.08,2.0922185341675,0.0,early_morning,0.0434782608695652,0.0,0.1444444444444444,0.5259824090989363,0.0,0.0677710843373494,0.0333333333333333,0.1287,0.908,0.263,0.0,0.02,0.3,social,4,Segment_4
USR_000101,paid,35,35-44,tier1,14,9,19,282,True,True,True,5,0.405,0.63,3.507713378706925,4.321928094887363,night,0.6086956521739131,0.45,0.1944444444444444,0.8818369129374753,0.8425988740745155,0.5948795180722891,0.6444444444444445,0.8456,0.3161,0.8622,0.78,0.7867,1.0,social,2,Segment_2
USR_000102,trial,0,35-44,tier2,8,6,4,78,True,True,False,7,0.355,0.52,2.714890595474233,2.321928094887362,early_morning,0.3478260869565217,0.3,0.0,0.6825217693694615,0.4526808302869428,0.519578313253012,0.5222222222222223,0.579,0.6071,0.5676,0.72,0.3133,0.91,social,1,Segment_1
USR_000103,inactive,78,18-24,tier2,1,0,0,4,False,False,False,21,0.036,0.27,1.0,0.0,night,0.0434782608695652,0.0,0.4333333333333333,0.2513993641243726,0.0,0.039156626506024,0.2444444444444445,0.1287,0.8567,0.1257,0.0,0.1467,0.21,social,4,Segment_4
USR_000104,trial,5,25-34,tier2,4,5,2,35,False,False,False,16,0.232,0.72,2.226565505118757,1.5849625007211563,late_afternoon,0.1739130434782608,0.25,0.0277777777777777,0.5597571521681179,0.3090027388789262,0.3343373493975903,0.7444444444444445,0.4124,0.6044,0.4344,0.1,0.4467,0.21,achievement,5,Segment_5
USR_000105,trial,4,35-44,tier2,4,7,5,105,False,True,False,14,0.164,0.53,2.8975576243628565,2.584962500721156,afternoon,0.1739130434782608,0.35,0.0222222222222222,0.7284441442785498,0.5039617607727125,0.2319277108433735,0.5333333333333334,0.5354,0.6354,0.6162,0.14,0.32,0.91,social,3,Segment_3
USR_000106,trial,5,25-34,tier3,5,8,3,80,False,False,True,9,0.379,0.6,2.730424777943941,2.0,mid_morning,0.217391304347826,0.4,0.0277777777777777,0.6864270529645381,0.3899180437875726,0.555722891566265,0.611111111111111,0.6215,0.5035,0.5382,0.16,0.7667,0.12,achievement,5,Segment_5
USR_000107,inactive,68,25-34,tier3,0,0,0,27,False,False,False,13,0.052,0.19,2.070415071268953,0.0,afternoon,0.0,0.0,0.3777777777777777,0.5205010323905325,0.0,0.0632530120481927,0.1555555555555555,0.1172,0.8805,0.2603,0.0,0.0933,0.12,gamification,4,Segment_4
USR_000108,trial,5,25-34,tier2,8,5,4,35,True,False,True,16,0.442,0.8,2.226565505118757,2.321928094887362,late_afternoon,0.3478260869565217,0.25,0.0277777777777777,0.5597571521681179,0.4526808302869428,0.6506024096385542,0.8333333333333334,0.5177,0.4624,0.5062,0.7,0.9,0.21,achievement,6,Segment_6
USR_000109,inactive,70,18-24,tier2,0,0,0,23,False,False,False,20,0.075,0.14,1.9746358687061647,0.0,evening,0.0,0.0,0.3888888888888889,0.4964222017699078,0.0,0.0978915662650602,0.1,0.1172,0.8886,0.2482,0.0,0.06,0.21,gamification,4,Segment_4
USR_000110,paid,54,18-24,tier1,11,13,10,398,False,True,True,19,0.338,0.55,3.721150950043304,3.4594316186372978,evening,0.4782608695652174,0.65,0.3,0.9354949826516916,0.6744474046779656,0.4939759036144578,0.5555555555555556,0.9148,0.3309,0.805,0.26,0.7333,1.0,social,7,Segment_7
USR_000111,trial,7,25-34,tier2,5,3,0,45,False,False,False,22,0.443,0.49,2.378868651539773,0.0,night,0.217391304347826,0.15,0.0388888888888888,0.5980460663325026,0.0,0.6521084337349398,0.4888888888888889,0.3222,0.6504,0.299,0.06,0.2933,0.21,gamification,5,Segment_5
USR_000112,trial,4,18-24,tier2,12,8,7,96,False,False,True,14,0.217,0.72,2.8424277464575374,3.0,afternoon,0.5217391304347826,0.4,0.0222222222222222,0.7145845280288982,0.5848770656813589,0.3117469879518072,0.7444444444444445,0.7755,0.4496,0.6497,0.16,0.8467,0.21,achievement,5,Segment_5
USR_000113,trial,2,25-34,tier2,8,2,2,20,False,True,False,20,0.213,0.9,1.8916681496081529,1.5849625007211563,evening,0.3478260869565217,0.1,0.0111111111111111,0.4755641699458181,0.3090027388789262,0.305722891566265,0.9444444444444444,0.3378,0.6372,0.3923,0.04,0.5667,0.91,social,3,Segment_3
USR_000114,paid,52,25-34,tier2,7,16,18,351,False,True,True,20,0.577,0.76,3.643278892771944,4.247927513443585,evening,0.3043478260869565,0.8,0.2888888888888888,0.9159179969706148,0.8281717930966652,0.8539156626506023,0.788888888888889,0.9366,0.2018,0.872,0.32,0.8733,0.91,social,7,Segment_7
USR_000115,trial,5,18-24,tier3,12,6,2,36,True,False,True,20,0.322,0.44,2.243589444952929,1.5849625007211563,evening,0.5217391304347826,0.3,0.0277777777777777,0.5640369598173204,0.3090027388789262,0.4698795180722891,0.4333333333333334,0.6778,0.5503,0.4365,0.72,0.66,0.12,learning,6,Segment_6
USR_000116,paid,27,18-24,tier3,8,14,30,355,False,True,True,11,0.583,0.65,3.650299701196199,4.954196310386876,mid_morning,0.3478260869565217,0.7,0.15,0.9176830237441116,0.9658652669428304,0.8629518072289155,0.6666666666666667,0.9091,0.2398,0.9418,0.28,0.8,0.82,gamification,7,Segment_7
USR_000117,churned,157,25-34,tier2,2,1,0,10,False,False,False,16,0.089,0.19,1.4898961024049782,0.0,late_afternoon,0.0869565217391304,0.05,0.8722222222222222,0.3745589327559926,0.0,0.1189759036144578,0.1555555555555555,0.1738,0.8468,0.1873,0.02,0.0933,0.21,social,0,Segment_0
USR_000118,paid,85,25-34,tier1,6,15,11,424,True,True,True,16,0.35,0.9,3.760374427722589,3.5849625007211565,late_afternoon,0.2608695652173913,0.75,0.4722222222222222,0.9453557399990102,0.6989207826664989,0.5120481927710843,0.9444444444444444,0.912,0.2342,0.8221,0.9,0.9667,1.0,social,2,Segment_2
USR_000119,trial,0,25-34,tier1,5,4,4,28,False,True,True,17,0.244,0.5,2.0922185341675,2.321928094887362,late_afternoon,0.217391304347826,0.2,0.0,0.5259824090989363,0.4526808302869428,0.3524096385542168,0.5000000000000001,0.3785,0.7505,0.4893,0.08,0.7,1.0,social,3,Segment_3
USR_000120,paid,47,25-34,tier2,13,5,14,248,True,True,True,12,0.483,0.71,3.42818623436064,3.906890595608519,afternoon,0.5652173913043478,0.25,0.2611111111111111,0.8618438394181922,0.761683569165869,0.7123493975903614,0.7333333333333333,0.6462,0.3453,0.8118,0.7,0.84,0.91,social,2,Segment_2
USR_000121,paid,120,35-44,tier2,8,8,13,382,True,True,True,8,0.364,0.49,3.695721930760838,3.807354922057604,early_morning,0.3478260869565217,0.4,0.6666666666666666,0.9291021433737732,0.7422781916068435,0.5331325301204819,0.4888888888888889,0.6931,0.4199,0.8357,0.76,0.6933,0.91,social,2,Segment_2
USR_000122,trial,1,45+,tier2,3,2,2,10,False,True,True,14,0.319,0.8,1.4898961024049782,1.5849625007211563,afternoon,0.1304347826086956,0.1,0.0055555555555555,0.3745589327559926,0.3090027388789262,0.4653614457831325,0.8333333333333334,0.2307,0.6864,0.3418,0.04,0.9,0.91,social,3,Segment_3
USR_000123,trial,7,18-24,tier2,8,3,7,42,False,True,True,19,0.396,0.47,2.336965027750064,3.0,evening,0.3478260869565217,0.15,0.0388888888888888,0.5875115219572629,0.5848770656813589,0.5813253012048193,0.4666666666666667,0.3953,0.6403,0.5862,0.06,0.68,0.91,social,3,Segment_3
USR_000124,trial,4,35-44,tier2,6,2,2,28,False,True,False,19,0.325,0.43,2.0922185341675,1.5849625007211563,evening,0.2608695652173913,0.1,0.0222222222222222,0.5259824090989363,0.3090027388789262,0.4743975903614457,0.4222222222222223,0.292,0.7224,0.4175,0.04,0.2533,0.91,social,3,Segment_3
USR_000125,paid,107,45+,tier3,11,6,3,160,True,True,True,9,0.529,0.61,3.1572540485885474,2.0,mid_morning,0.4782608695652174,0.3,0.5944444444444444,0.7937316601942618,0.3899180437875726,0.7816265060240963,0.6222222222222222,0.6542,0.357,0.5918,0.72,0.7733,0.82,social,2,Segment_2
USR_000126,paid,64,25-34,tier1,9,5,20,252,False,False,True,19,0.293,0.65,3.438088195871358,4.392317422778761,evening,0.391304347826087,0.25,0.3555555555555555,0.8643331862455707,0.8563219085919834,0.4262048192771083,0.6666666666666667,0.5442,0.4495,0.8603,0.1,0.8,0.3,gamification,7,Segment_7
USR_000127,trial,6,18-24,tier2,6,3,7,42,False,False,False,20,0.373,0.57,2.336965027750064,3.0,evening,0.2608695652173913,0.15,0.0333333333333333,0.5875115219572629,0.5848770656813589,0.5466867469879517,0.5777777777777777,0.3458,0.6367,0.5862,0.06,0.3467,0.21,gamification,5,Segment_5
USR_000128,paid,46,45+,tier2,7,15,9,393,True,True,True,8,0.549,0.56,3.713315601133909,3.321928094887362,early_morning,0.3043478260869565,0.75,0.2555555555555555,0.9335251809181768,0.6476398521807292,0.8117469879518072,0.5666666666666668,0.9201,0.2693,0.7906,0.9,0.74,0.91,social,2,Segment_2
USR_000129,trial,6,25-34,tier2,10,10,5,120,True,False,True,15,0.234,0.55,2.9797922048099563,2.584962500721156,late_afternoon,0.4347826086956521,0.5,0.0333333333333333,0.7491178655119852,0.5039617607727125,0.3373493975903614,0.5555555555555556,0.821,0.48,0.6265,0.8,0.7333,0.21,learning,6,Segment_6
USR_000130,trial,4,35-44,tier2,4,6,3,72,False,False,False,5,0.272,0.49,2.665812336096604,2.0,night,0.1739130434782608,0.3,0.0222222222222222,0.6701835261695945,0.3899180437875726,0.394578313253012,0.4888888888888889,0.4735,0.6402,0.5301,0.12,0.2933,0.21,gamification,5,Segment_5
USR_000131,trial,2,35-44,tier1,5,8,5,48,True,False,True,17,0.435,0.55,2.418123910244335,2.584962500721156,late_afternoon,0.217391304347826,0.4,0.0111111111111111,0.6079148134093673,0.5039617607727125,0.6400602409638554,0.5555555555555556,0.6215,0.5471,0.5559,0.76,0.7333,0.3,learning,6,Segment_6
USR_000132,churned,39,18-24,tier3,3,0,0,18,False,False,False,18,0.112,0.15,1.8294828004351504,0.0,evening,0.1304347826086956,0.0,0.2166666666666666,0.4599308127058732,0.0,0.1536144578313253,0.1111111111111111,0.1544,0.8596,0.23,0.0,0.0667,0.12,gamification,4,Segment_4
USR_000133,inactive,27,18-24,tier2,2,0,0,7,False,False,False,18,0.029,0.21,1.2920296742201791,0.0,evening,0.0869565217391304,0.0,0.15,0.3248154385287732,0.0,0.0286144578313253,0.1777777777777777,0.141,0.8719,0.1624,0.0,0.1067,0.21,social,4,Segment_4
USR_000134,trial,2,25-34,tier2,3,4,2,40,True,False,False,15,0.318,0.74,2.3073720570481235,1.5849625007211563,late_afternoon,0.1304347826086956,0.2,0.0111111111111111,0.5800718679402438,0.3090027388789262,0.463855421686747,0.7666666666666667,0.3299,0.6608,0.4445,0.68,0.46,0.21,learning,6,Segment_6
USR_000135,trial,2,25-34,tier1,6,9,0,81,False,True,True,17,0.333,0.56,2.738048615121517,0.0,late_afternoon,0.2608695652173913,0.45,0.0111111111111111,0.6883436807831683,0.0,0.4864457831325301,0.5666666666666668,0.7006,0.5422,0.3442,0.18,0.74,1.0,social,3,Segment_3
USR_000136,churned,60,25-34,tier1,1,0,0,23,False,False,False,18,0.13,0.36,1.9746358687061647,0.0,evening,0.0434782608695652,0.0,0.3333333333333333,0.4964222017699078,0.0,0.180722891566265,0.3444444444444445,0.1287,0.8015,0.2482,0.0,0.2067,0.3,social,4,Segment_4
USR_000137,paid,27,18-24,tier1,12,18,13,400,False,True,True,22,0.57,0.82,3.724257631188365,3.807354922057604,night,0.5217391304347826,0.9,0.15,0.936276000316097,0.7422781916068435,0.8433734939759034,0.8555555555555555,0.9763,0.1732,0.8393,0.36,0.9133,1.0,social,7,Segment_7
USR_000138,paid,80,25-34,tier1,6,14,26,423,True,True,False,15,0.47,0.56,3.7589107405096422,4.754887502163469,late_afternoon,0.2608695652173913,0.7,0.4444444444444444,0.9449877699643986,0.9270082166367788,0.6927710843373494,0.5666666666666668,0.8899,0.3015,0.936,0.88,0.34,1.0,social,2,Segment_2
USR_000139,inactive,30,25-34,tier1,0,0,0,37,False,False,False,20,0.061,0.16,2.2601593585085435,0.0,evening,0.0,0.0,0.1666666666666666,0.5682026255487976,0.0,0.0768072289156626,0.1222222222222222,0.1172,0.8868,0.2841,0.0,0.0733,0.3,social,4,Segment_4
USR_000140,trial,0,25-34,tier3,11,2,6,22,False,False,False,23,0.327,0.42,1.94819209346638,2.807354922057604,night,0.4782608695652174,0.1,0.0,0.4897742534895781,0.5473191697130572,0.4774096385542168,0.4111111111111111,0.4124,0.7331,0.5185,0.04,0.2467,0.12,gamification,5,Segment_5
USR_000141,paid,56,35-44,tier2,10,12,19,254,True,True,True,15,0.458,0.7,3.442980622208573,4.321928094887363,late_afternoon,0.4347826086956521,0.6,0.3111111111111111,0.8655631391157719,0.8425988740745155,0.6746987951807228,0.7222222222222222,0.8828,0.2695,0.8541,0.84,0.8333,0.91,social,2,Segment_2
USR_000142,churned,169,45+,tier2,1,0,0,42,False,False,False,16,0.02,0.21,2.336965027750064,0.0,late_afternoon,0.0434782608695652,0.0,0.9388888888888888,0.5875115219572629,0.0,0.0150602409638554,0.1777777777777777,0.1287,0.8795,0.2938,0.0,0.1067,0.21,gamification,0,Segment_0
USR_000143,paid,10,35-44,tier3,7,4,17,128,True,False,True,5,0.411,0.63,3.019571222236049,4.169925001442312,night,0.3043478260869565,0.2,0.0555555555555555,0.7591182851983973,0.8129644996516386,0.6039156626506024,0.6444444444444445,0.4296,0.5159,0.786,0.68,0.7867,0.12,achievement,6,Segment_6
USR_000144,trial,5,45+,tier1,6,6,4,78,False,False,False,9,0.221,0.42,2.714890595474233,2.321928094887362,mid_morning,0.2608695652173913,0.3,0.0277777777777777,0.6825217693694615,0.4526808302869428,0.3177710843373493,0.4111111111111111,0.5265,0.6568,0.5676,0.12,0.2467,0.3,gamification,5,Segment_5
USR_000145,inactive,68,35-44,tier3,1,0,0,11,False,False,False,13,0.03,0.19,1.5439593106327716,0.0,afternoon,0.0434782608695652,0.0,0.3777777777777777,0.3881503889269834,0.0,0.0301204819277108,0.1555555555555555,0.1287,0.8825,0.1941,0.0,0.0933,0.12,gamification,4,Segment_4
USR_000146,churned,106,25-34,tier3,2,0,0,21,False,False,False,15,0.041,0.12,1.9205726604783715,0.0,late_afternoon,0.0869565217391304,0.0,0.5888888888888889,0.482830745598917,0.0,0.0466867469879518,0.0777777777777777,0.141,0.8953,0.2414,0.0,0.0467,0.12,gamification,4,Segment_4
USR_000147,paid,19,35-44,tier3,11,14,3,396,True,True,True,18,0.452,0.6,3.718028657369663,2.0,evening,0.4782608695652174,0.7,0.1055555555555555,0.934710040258928,0.3899180437875726,0.6656626506024096,0.611111111111111,0.9322,0.2804,0.6623,0.88,0.7667,0.82,learning,2,Segment_2
USR_000148,trial,0,35-44,tier2,4,3,4,24,False,False,False,17,0.306,0.73,2.0,2.321928094887362,late_afternoon,0.1739130434782608,0.15,0.0,0.5027987282487452,0.4526808302869428,0.4457831325301204,0.7555555555555555,0.2994,0.6833,0.4777,0.06,0.4533,0.21,gamification,5,Segment_5
USR_000149,paid,76,35-44,tier2,13,7,12,256,True,True,True,18,0.419,0.85,3.4478348260746787,3.700439718141092,evening,0.5652173913043478,0.35,0.4222222222222222,0.8667834828810409,0.7214341080257056,0.6159638554216866,0.888888888888889,0.7499,0.2874,0.7941,0.74,0.9333,0.91,achievement,2,Segment_2
USR_000150,trial,2,18-24,tier3,3,7,4,91,True,True,True,19,0.259,0.76,2.809545209613166,2.321928094887362,evening,0.1304347826086956,0.35,0.0111111111111111,0.706317879175427,0.4526808302869428,0.375,0.788888888888889,0.5089,0.5889,0.5795,0.74,0.8733,0.82,achievement,1,Segment_1
USR_000151,churned,155,25-34,tier2,3,1,0,34,False,False,False,16,0.11,0.15,2.209061955122168,0.0,late_afternoon,0.1304347826086956,0.05,0.8611111111111112,0.5553567708290562,0.0,0.1506024096385542,0.1111111111111111,0.1896,0.8461,0.2777,0.02,0.0667,0.21,gamification,0,Segment_0
USR_000152,inactive,23,45+,tier2,1,0,0,23,False,False,False,5,0.044,0.14,1.9746358687061647,0.0,night,0.0434782608695652,0.0,0.1277777777777777,0.4964222017699078,0.0,0.0512048192771084,0.1,0.1287,0.8933,0.2482,0.0,0.06,0.21,gamification,4,Segment_4
USR_000153,trial,7,25-34,tier3,8,2,3,30,True,False,True,12,0.321,0.61,2.133656214977323,2.0,afternoon,0.3478260869565217,0.1,0.0388888888888888,0.5363998157053146,0.3899180437875726,0.4683734939759036,0.6222222222222222,0.3378,0.6441,0.4632,0.64,0.7733,0.12,achievement,6,Segment_6
USR_000154,paid,20,45+,tier1,10,5,15,192,True,False,True,19,0.388,0.5,3.269893264130729,4.0,evening,0.4347826086956521,0.25,0.1111111111111111,0.8220490873570342,0.7798360875751452,0.5692771084337349,0.5000000000000001,0.5704,0.4549,0.8009,0.7,0.7,0.3,gamification,6,Segment_6
USR_000155,trial,0,35-44,tier1,3,4,3,56,True,True,False,13,0.355,0.37,2.512088994921136,2.0,afternoon,0.1304347826086956,0.2,0.0,0.6315375759470078,0.3899180437875726,0.519578313253012,0.3555555555555556,0.3299,0.7806,0.5107,0.68,0.2133,1.0,social,1,Segment_1
USR_000156,inactive,19,45+,tier3,0,0,0,42,False,False,False,8,0.047,0.16,2.336965027750064,0.0,early_morning,0.0,0.0,0.1055555555555555,0.5875115219572629,0.0,0.055722891566265,0.1222222222222222,0.1172,0.891,0.2938,0.0,0.0733,0.12,gamification,4,Segment_4
USR_000157,trial,3,35-44,tier2,7,7,4,91,True,True,True,19,0.278,0.57,2.809545209613166,2.321928094887362,evening,0.3043478260869565,0.35,0.0166666666666666,0.706317879175427,0.4526808302869428,0.4036144578313253,0.5777777777777777,0.6131,0.6004,0.5795,0.74,0.7467,0.91,social,1,Segment_1
USR_000158,trial,1,35-44,tier1,6,8,0,80,False,True,False,20,0.274,0.53,2.730424777943941,0.0,evening,0.2608695652173913,0.4,0.0055555555555555,0.6864270529645381,0.0,0.3975903614457831,0.5333333333333334,0.6462,0.6004,0.3432,0.16,0.32,1.0,social,3,Segment_3
USR_000159,trial,7,18-24,tier3,5,7,2,42,False,True,False,16,0.223,0.49,2.336965027750064,1.5849625007211563,late_afternoon,0.217391304347826,0.35,0.0388888888888888,0.5875115219572629,0.3090027388789262,0.3207831325301205,0.4888888888888889,0.5617,0.6176,0.4483,0.14,0.2933,0.82,social,3,Segment_3
USR_000160,trial,2,18-24,tier3,10,4,0,48,False,True,True,12,0.194,0.4,2.418123910244335,0.0,afternoon,0.4347826086956521,0.2,0.0111111111111111,0.6079148134093673,0.0,0.2771084337349397,0.3888888888888889,0.5089,0.7419,0.304,0.08,0.6333,0.82,social,3,Segment_3
USR_000161,paid,19,25-34,tier1,9,5,18,281,True,True,True,7,0.555,0.61,3.505513960712744,4.247927513443585,early_morning,0.391304347826087,0.25,0.1055555555555555,0.8812839806522946,0.8281717930966652,0.8207831325301205,0.6222222222222222,0.5442,0.3896,0.8547,0.7,0.7733,1.0,social,2,Segment_2
