user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score
USR_001286,trial,1,18-24,tier1,8,5,0,45,False,True,True,20,0.406,0.57
USR_001287,paid,61,25-34,tier1,18,9,10,243,False,True,True,16,0.434,0.71
USR_001288,paid,62,18-24,tier3,16,4,28,207,True,True,True,18,0.263,0.51
USR_001289,paid,64,25-34,tier3,6,16,18,436,True,True,True,7,0.396,0.66
USR_001290,trial,2,18-24,tier1,7,7,3,98,True,True,True,19,0.41,0.52
USR_001291,churned,102,25-34,tier2,1,0,0,16,False,False,False,19,0.049,0.2
USR_001292,churned,61,35-44,tier2,1,1,0,14,False,False,False,8,0.07,0.31
USR_001293,paid,10,18-24,tier2,14,15,23,480,True,True,True,18,0.496,0.75
USR_001294,inactive,80,25-34,tier2,1,0,0,11,False,False,False,15,0.012,0.09
USR_001295,trial,5,25-34,tier1,5,8,2,56,False,False,True,20,0.192,0.52
USR_001296,trial,6,18-24,tier2,12,5,0,30,True,True,True,22,0.477,0.76
USR_001297,trial,7,18-24,tier3,6,5,2,25,False,True,True,20,0.335,0.75
USR_001298,paid,81,25-34,tier3,14,17,10,477,True,True,True,15,0.302,0.66
USR_001299,paid,31,18-24,tier1,8,10,29,237,True,True,True,16,0.395,0.83
USR_001300,trial,6,18-24,tier2,8,8,6,120,False,False,True,21,0.473,0.6
USR_001301,trial,4,25-34,tier1,6,6,0,72,False,False,False,15,0.278,0.8
USR_001302,trial,5,45+,tier2,3,3,4,33,False,True,False,14,0.266,0.73
USR_001303,trial,2,25-34,tier2,5,3,7,24,True,True,True,15,0.504,0.71
USR_001304,trial,3,18-24,tier1,5,6,0,66,False,True,True,23,0.176,0.75
USR_001305,trial,5,25-34,tier2,5,8,1,104,True,True,False,21,0.419,0.72
USR_001306,churned,37,35-44,tier1,0,1,0,47,False,False,True,21,0.074,0.12
USR_001307,churned,146,35-44,tier1,1,1,0,16,True,False,False,19,0.057,0.12
USR_001308,churned,56,25-34,tier3,2,0,0,11,False,False,False,20,0.12,0.25
USR_001309,inactive,83,18-24,tier2,0,1,0,20,False,False,False,23,0.022,0.25
USR_001310,paid,96,35-44,tier2,9,8,16,293,False,True,True,8,0.379,0.78
USR_001311,paid,20,45+,tier3,5,4,3,112,False,True,True,20,0.448,0.63
USR_001312,paid,45,18-24,tier3,16,16,30,398,True,True,True,15,0.414,0.77
USR_001313,paid,71,18-24,tier1,20,15,10,371,True,True,True,13,0.326,0.75
USR_001314,churned,127,25-34,tier2,2,0,0,1,False,False,True,12,0.053,0.32
USR_001315,trial,5,35-44,tier2,2,5,5,50,False,False,False,17,0.159,0.38
USR_001316,trial,2,25-34,tier2,6,7,1,84,False,True,True,9,0.521,0.87
USR_001317,trial,2,18-24,tier3,3,2,3,14,True,False,True,17,0.405,0.67
USR_001318,trial,6,18-24,tier1,5,3,2,21,False,True,True,18,0.428,0.78
USR_001319,paid,45,18-24,tier2,17,20,4,359,True,True,True,20,0.458,0.67
USR_001320,trial,0,18-24,tier2,3,7,6,49,False,True,False,14,0.197,0.51
USR_001321,churned,58,25-34,tier2,2,1,0,7,False,False,False,6,0.102,0.26
USR_001322,paid,57,18-24,tier2,11,9,7,388,True,True,True,23,0.644,0.88
USR_001323,paid,74,25-34,tier3,9,14,13,301,False,True,True,19,0.475,0.68
USR_001324,trial,6,18-24,tier2,11,3,1,18,False,True,True,15,0.203,0.41
USR_001325,trial,1,25-34,tier2,4,9,3,54,False,False,False,12,0.424,0.81
USR_001326,churned,170,25-34,tier1,0,0,0,12,False,False,False,7,0.054,0.21
USR_001327,churned,131,25-34,tier1,0,0,0,0,False,False,False,21,0.07,0.11
USR_001328,inactive,67,25-34,tier1,1,0,0,29,False,True,False,18,0.02,0.18
USR_001329,churned,75,45+,tier3,2,1,0,30,False,False,False,19,0.042,0.31
USR_001330,paid,89,25-34,tier2,7,13,18,324,False,True,True,8,0.465,0.87
USR_001331,trial,2,18-24,tier1,5,3,4,42,False,False,False,17,0.2,0.45
USR_001332,churned,35,18-24,tier2,1,2,0,40,True,False,False,22,0.032,0.13
USR_001333,inactive,48,25-34,tier1,0,0,0,37,False,False,False,18,0.034,0.19
USR_001334,paid,77,35-44,tier2,14,8,15,362,True,True,True,17,0.424,0.78
USR_001335,paid,81,18-24,tier3,19,6,16,269,True,True,False,17,0.344,0.64
USR_001336,paid,46,18-24,tier2,21,13,22,313,True,True,True,18,0.612,0.7
USR_001337,churned,35,25-34,tier2,1,1,0,25,False,False,False,18,0.077,0.19
USR_001338,trial,4,45+,tier1,3,4,1,24,False,True,True,13,0.395,0.51
USR_001339,inactive,17,18-24,tier2,0,0,0,2,False,False,False,16,0.019,0.09
USR_001340,trial,6,18-24,tier2,7,7,7,56,False,True,False,17,0.172,0.41
USR_001341,trial,3,35-44,tier2,10,7,2,42,False,False,False,18,0.231,0.52
USR_001342,paid,9,25-34,tier3,7,17,24,450,True,True,True,19,0.596,0.91
USR_001343,paid,90,35-44,tier2,7,15,27,445,True,True,True,18,0.589,0.64
USR_001344,paid,100,18-24,tier3,20,14,19,375,False,False,True,20,0.324,0.57
USR_001345,trial,4,18-24,tier2,4,7,0,70,False,False,True,23,0.429,0.64
USR_001346,trial,2,45+,tier2,3,8,3,56,False,True,True,7,0.445,0.55
USR_001347,trial,4,18-24,tier1,7,2,3,28,False,False,False,16,0.357,0.64
USR_001348,paid,112,18-24,tier3,9,7,3,127,False,True,True,15,0.366,0.87
USR_001349,churned,53,25-34,tier2,2,0,0,49,False,False,False,16,0.034,0.24
USR_001350,trial,5,25-34,tier3,8,7,2,70,True,False,True,20,0.199,0.56
USR_001351,trial,7,18-24,tier2,7,3,0,36,True,False,True,16,0.185,0.57
USR_001352,paid,54,18-24,tier1,15,9,7,296,True,True,True,12,0.545,0.7
USR_001353,paid,81,18-24,tier3,13,8,28,285,True,True,True,9,0.359,0.77
USR_001354,trial,3,35-44,tier2,9,5,3,65,False,False,False,19,0.384,0.46
USR_001355,trial,7,35-44,tier2,4,4,3,60,False,True,True,17,0.266,0.46
USR_001356,trial,0,18-24,tier1,4,6,0,72,False,True,False,18,0.395,0.61
USR_001357,churned,131,45+,tier2,1,0,0,27,False,False,False,18,0.08,0.15
USR_001358,trial,0,35-44,tier1,7,2,3,20,False,False,True,8,0.45,0.58
USR_001359,trial,6,25-34,tier2,9,4,2,60,False,False,True,16,0.382,0.73
USR_001360,paid,29,25-34,tier2,14,17,26,284,True,True,True,17,0.662,0.9
USR_001361,trial,7,18-24,tier3,10,7,6,84,False,False,True,19,0.407,0.82
USR_001362,inactive,88,25-34,tier3,1,0,0,10,False,False,False,15,0.061,0.13
USR_001363,paid,18,25-34,tier2,8,7,3,362,True,True,True,19,0.484,0.74
USR_001364,trial,0,45+,tier2,9,1,4,12,False,False,True,17,0.436,0.65
USR_001365,paid,79,18-24,tier2,20,19,21,358,False,True,True,16,0.425,0.6
USR_001366,inactive,54,18-24,tier3,0,0,0,34,False,False,False,8,0.081,0.24
USR_001367,trial,2,25-34,tier2,9,4,0,52,True,True,True,20,0.45,0.76
USR_001368,churned,64,18-24,tier2,1,1,0,25,False,False,False,18,0.053,0.12
USR_001369,trial,5,25-34,tier1,7,6,3,66,True,False,False,18,0.31,0.48
USR_001370,trial,3,25-34,tier2,3,4,2,44,False,False,True,19,0.195,0.59
USR_001371,trial,0,25-34,tier2,9,9,6,135,True,True,True,17,0.487,0.64
USR_001372,paid,45,18-24,tier3,8,5,27,252,False,True,True,22,0.469,0.62
USR_001373,paid,112,18-24,tier2,16,9,29,329,True,True,True,19,0.253,0.52
USR_001374,trial,6,18-24,tier2,4,10,7,100,True,True,True,21,0.223,0.53
USR_001375,churned,177,35-44,tier2,2,0,0,36,False,False,False,21,0.122,0.29
USR_001376,trial,4,25-34,tier3,11,6,5,60,False,True,False,10,0.481,0.84
USR_001377,paid,70,35-44,tier1,5,6,7,251,True,True,True,6,0.31,0.67
USR_001378,churned,108,35-44,tier1,2,1,0,32,False,False,False,17,0.059,0.32
USR_001379,trial,7,18-24,tier2,8,9,0,135,False,False,True,23,0.24,0.76
USR_001380,inactive,30,45+,tier1,0,0,0,5,False,True,False,17,0.026,0.24
USR_001381,paid,67,25-34,tier2,7,8,11,218,False,True,True,19,0.282,0.51
USR_001382,trial,1,45+,tier1,2,4,3,56,False,True,False,12,0.265,0.36
USR_001383,churned,129,25-34,tier1,2,1,0,18,False,True,False,12,0.031,0.15
USR_001384,trial,3,35-44,tier2,4,2,3,10,True,True,True,6,0.291,0.67
USR_001385,paid,96,18-24,tier2,17,5,32,137,True,True,True,17,0.594,0.85
USR_001386,paid,82,18-24,tier3,6,9,17,146,True,True,True,23,0.454,0.64
USR_001387,churned,78,18-24,tier2,2,0,0,4,False,False,False,10,0.068,0.15
USR_001388,churned,36,25-34,tier1,2,0,0,35,False,False,True,16,0.083,0.3
USR_001389,churned,31,45+,tier2,1,0,0,8,False,False,False,17,0.128,0.35
USR_001390,trial,0,18-24,tier2,4,3,7,27,True,False,False,20,0.158,0.53
USR_001391,trial,7,35-44,tier3,9,4,0,44,False,False,True,7,0.207,0.66
USR_001392,trial,0,25-34,tier3,11,7,1,42,False,False,True,14,0.197,0.57
USR_001393,paid,76,18-24,tier3,15,17,8,506,False,False,True,21,0.547,0.69
USR_001394,paid,73,25-34,tier3,15,5,15,247,False,True,True,16,0.327,0.95
USR_001395,churned,174,25-34,tier1,0,0,0,48,False,False,True,15,0.105,0.34
USR_001396,paid,33,35-44,tier3,9,15,17,420,False,False,True,8,0.447,0.79
USR_001397,paid,75,18-24,tier2,12,9,9,179,True,True,True,21,0.474,0.82
USR_001398,paid,105,18-24,tier3,9,5,3,116,True,True,True,17,0.366,0.73
USR_001399,trial,1,25-34,tier3,4,2,5,16,False,False,True,19,0.32,0.41
USR_001400,trial,7,25-34,tier3,9,6,2,78,False,True,False,22,0.477,0.67
USR_001401,paid,13,45+,tier2,5,15,22,419,True,True,True,6,0.336,0.84
USR_001402,trial,5,18-24,tier3,4,7,4,35,True,True,True,21,0.224,0.75
USR_001403,trial,0,18-24,tier3,3,3,5,27,False,False,True,19,0.337,0.54
USR_001404,paid,63,25-34,tier3,11,14,5,347,True,True,True,8,0.553,0.75
USR_001405,trial,7,18-24,tier1,8,8,7,72,False,True,False,18,0.168,0.47
USR_001406,churned,121,35-44,tier2,1,0,0,6,False,False,True,9,0.037,0.36
USR_001407,inactive,56,25-34,tier1,0,0,0,25,False,False,False,17,0.026,0.06
USR_001408,trial,2,18-24,tier2,5,4,3,28,True,True,True,11,0.169,0.43
USR_001409,trial,6,35-44,tier2,3,2,0,20,False,False,True,18,0.333,0.81
USR_001410,trial,4,35-44,tier3,5,7,6,63,True,True,True,22,0.406,0.5
USR_001411,paid,19,45+,tier1,8,3,13,190,True,True,True,11,0.325,0.67
USR_001412,paid,60,25-34,tier2,13,6,12,240,False,False,True,9,0.397,0.55
USR_001413,paid,52,25-34,tier3,18,14,28,511,True,True,True,20,0.636,0.89
USR_001414,paid,87,35-44,tier2,8,9,4,349,True,True,True,13,0.543,0.54
USR_001415,paid,24,45+,tier3,7,13,21,257,True,True,True,9,0.303,0.54
USR_001416,trial,4,35-44,tier2,7,7,1,105,False,True,True,17,0.39,0.5
USR_001417,churned,156,35-44,tier1,1,0,0,37,False,False,False,9,0.049,0.12
USR_001418,churned,75,25-34,tier3,2,1,0,6,False,False,False,20,0.02,0.34
USR_001419,churned,71,45+,tier1,1,0,0,3,True,False,False,5,0.096,0.26
USR_001420,trial,0,25-34,tier2,10,4,1,32,False,False,True,7,0.23,0.76
USR_001421,trial,0,25-34,tier3,3,8,0,96,False,False,False,10,0.355,0.41
USR_001422,churned,172,25-34,tier2,1,1,0,39,False,False,False,22,0.095,0.29
USR_001423,inactive,47,45+,tier3,0,0,0,13,False,False,False,5,0.017,0.18
USR_001424,inactive,35,18-24,tier2,1,0,0,29,False,False,False,8,0.018,0.19
USR_001425,paid,22,18-24,tier1,20,5,3,224,True,True,True,13,0.614,0.81
USR_001426,paid,70,35-44,tier2,9,6,14,266,False,False,True,18,0.451,0.65
USR_001427,paid,29,45+,tier1,11,10,8,419,True,False,False,7,0.554,0.69
USR_001428,trial,6,45+,tier2,7,7,1,42,True,False,False,8,0.306,0.65
USR_001429,trial,5,35-44,tier3,8,8,5,48,True,True,True,9,0.182,0.4
USR_001430,trial,5,35-44,tier1,2,8,4,48,True,False,True,7,0.39,0.57
USR_001431,paid,44,35-44,tier2,12,7,4,200,True,True,True,18,0.269,0.48
USR_001432,inactive,23,18-24,tier1,0,0,0,39,False,False,False,21,0.026,0.23
USR_001433,inactive,25,18-24,tier2,0,0,0,37,False,False,False,13,0.047,0.24
USR_001434,churned,150,35-44,tier1,0,0,0,6,True,False,True,14,0.075,0.32
USR_001435,trial,7,25-34,tier3,7,4,1,44,False,True,False,17,0.209,0.59
USR_001436,trial,5,18-24,tier2,11,6,3,72,False,False,True,14,0.391,0.47
USR_001437,trial,7,25-34,tier2,8,7,1,49,True,True,True,23,0.352,0.73
USR_001438,inactive,52,18-24,tier1,1,0,0,33,False,False,False,21,0.035,0.1
USR_001439,paid,79,18-24,tier2,14,9,4,292,True,True,True,17,0.348,0.69
USR_001440,inactive,40,25-34,tier3,1,0,0,30,False,False,False,17,0.059,0.15
USR_001441,paid,11,25-34,tier2,17,11,29,303,True,True,True,13,0.459,0.95
USR_001442,trial,2,35-44,tier2,6,6,4,48,True,False,True,8,0.183,0.83
USR_001443,churned,44,25-34,tier2,2,1,0,1,False,False,False,7,0.095,0.25
USR_001444,trial,2,35-44,tier2,6,8,4,96,False,True,False,7,0.331,0.44
USR_001445,trial,5,35-44,tier3,7,5,3,50,True,True,False,7,0.49,0.8
USR_001446,trial,3,18-24,tier2,3,3,0,21,False,True,False,14,0.169,0.61
USR_001447,churned,170,45+,tier3,0,1,0,4,False,False,True,9,0.018,0.13
USR_001448,paid,35,35-44,tier3,15,4,25,167,False,False,True,20,0.364,0.63
USR_001449,trial,4,35-44,tier1,5,3,0,15,True,True,True,21,0.473,0.69
USR_001450,paid,58,45+,tier1,13,6,3,209,True,True,False,8,0.52,0.72
USR_001451,trial,7,25-34,tier3,4,8,1,88,False,True,False,12,0.425,0.69
USR_001452,trial,7,35-44,tier3,5,4,1,60,False,True,False,16,0.264,0.75
USR_001453,paid,72,18-24,tier3,19,11,27,186,True,True,True,22,0.335,0.69
USR_001454,paid,13,35-44,tier1,6,12,23,331,False,False,True,5,0.373,0.73
USR_001455,trial,3,35-44,tier2,4,3,6,15,True,True,True,17,0.248,0.49
USR_001456,trial,5,35-44,tier1,4,7,4,56,False,False,False,18,0.216,0.36
USR_001457,paid,120,35-44,tier1,6,13,11,302,True,True,True,11,0.471,0.49
USR_001458,trial,4,45+,tier2,3,8,0,40,False,True,False,14,0.377,0.71
USR_001459,trial,3,18-24,tier2,4,6,4,36,True,True,True,21,0.236,0.54
USR_001460,paid,109,35-44,tier2,6,5,12,261,True,True,True,13,0.533,0.5
USR_001461,trial,6,25-34,tier2,5,2,6,28,False,True,True,19,0.182,0.75
USR_001462,paid,42,25-34,tier3,9,5,4,184,True,True,True,13,0.264,0.57
USR_001463,trial,1,35-44,tier1,4,6,0,42,False,False,False,8,0.373,0.71
USR_001464,paid,27,25-34,tier3,19,11,9,216,True,True,True,17,0.346,0.87
USR_001465,trial,6,25-34,tier2,7,5,4,30,False,False,True,23,0.343,0.88
USR_001466,paid,51,25-34,tier1,11,11,10,364,True,True,True,19,0.392,0.66
USR_001467,trial,7,35-44,tier2,3,7,0,56,False,True,False,7,0.259,0.62
USR_001468,inactive,61,25-34,tier2,0,0,0,50,False,False,False,17,0.031,0.09
USR_001469,churned,106,25-34,tier1,1,1,0,15,False,False,True,22,0.109,0.31
USR_001470,inactive,36,18-24,tier2,1,0,0,16,False,False,False,12,0.038,0.21
USR_001471,inactive,20,35-44,tier3,1,0,0,47,False,False,True,8,0.012,0.06
USR_001472,churned,81,25-34,tier1,1,0,0,26,True,False,False,20,0.099,0.33
USR_001473,inactive,76,45+,tier1,1,0,0,8,False,False,False,11,0.036,0.06
USR_001474,paid,53,18-24,tier2,5,13,10,271,True,True,True,20,0.532,0.58
USR_001475,inactive,28,35-44,tier3,0,0,0,22,False,False,False,7,0.014,0.11
USR_001476,trial,3,35-44,tier1,6,4,3,32,False,False,False,18,0.278,0.51
USR_001477,churned,41,25-34,tier1,2,1,0,31,False,True,False,6,0.026,0.23
USR_001478,paid,97,25-34,tier1,7,15,10,474,True,False,True,16,0.329,0.57
USR_001479,churned,129,35-44,tier2,1,0,0,48,False,False,False,18,0.053,0.1
USR_001480,trial,7,25-34,tier1,4,5,4,50,False,False,True,14,0.302,0.51
USR_001481,paid,42,18-24,tier3,8,10,11,237,True,True,True,19,0.343,0.64
USR_001482,churned,135,18-24,tier2,2,0,0,34,False,False,False,17,0.064,0.39
USR_001483,churned,119,35-44,tier3,2,0,0,50,False,False,False,15,0.104,0.22
USR_001484,trial,1,25-34,tier3,7,8,5,48,False,True,True,18,0.36,0.69
USR_001485,trial,7,25-34,tier2,9,9,2,72,True,True,False,6,0.432,0.55
USR_001486,churned,160,25-34,tier3,0,0,0,35,False,False,False,19,0.115,0.23
USR_001487,inactive,66,18-24,tier1,1,0,0,21,False,True,False,18,0.043,0.12
USR_001488,trial,0,35-44,tier2,6,7,3,84,False,True,False,16,0.397,0.47
USR_001489,inactive,55,18-24,tier3,1,0,0,27,False,False,False,15,0.071,0.19
USR_001490,churned,132,35-44,tier2,1,0,0,43,False,False,False,7,0.111,0.15
USR_001491,inactive,88,18-24,tier1,1,0,0,9,False,False,False,13,0.017,0.2
USR_001492,paid,34,18-24,tier3,18,7,5,354,False,True,True,16,0.394,0.83
USR_001493,trial,3,18-24,tier3,12,2,5,28,True,False,True,9,0.288,0.88
USR_001494,paid,56,25-34,tier1,13,4,11,181,True,True,False,17,0.605,0.71
USR_001495,paid,92,25-34,tier3,16,15,21,553,True,True,True,19,0.343,0.85
USR_001496,inactive,48,18-24,tier2,1,0,0,16,False,False,False,10,0.036,0.21
USR_001497,inactive,32,25-34,tier3,1,0,0,9,False,False,False,7,0.047,0.05
USR_001498,paid,14,18-24,tier2,9,12,20,336,False,False,True,13,0.336,0.73
USR_001499,paid,114,25-34,tier3,9,11,23,334,False,True,True,18,0.543,0.51
USR_001500,paid,8,18-24,tier2,13,14,6,332,False,True,True,18,0.427,0.77
