"user_id","segment_id","lifecycle_day","notif_1_template_id","notif_1_time","notif_1_channel","notif_2_template_id","notif_2_time","notif_2_channel","notif_3_template_id","notif_3_time","notif_3_channel","notif_4_template_id","notif_4_time","notif_4_channel","notif_5_template_id","notif_5_time","notif_5_channel","notif_6_template_id","notif_6_time","notif_6_channel","notif_7_template_id","notif_7_time","notif_7_channel","notif_8_template_id","notif_8_time","notif_8_channel","notif_9_template_id","notif_9_time","notif_9_channel"
"USR_000042","6","Day 7","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","mid_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","late_afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","late_afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","evening","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App"
"USR_000043","3","Day 1","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000044","4","Day 100","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","evening","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000045","0","Day 92","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000046","5","Day 2","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App"
"USR_000047","5","Day 4","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","early_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","mid_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","late_afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000048","7","Day 118","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_000049","7","Day 87","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_000050","1","Day 38","Inactive_Social_Learners_Day_1_Social_Influence_T1","evening","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","mid_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","afternoon","In-App"
"USR_000051","0","Day 180","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","late_afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App"
"USR_000052","2","Day 64","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000053","5","Day 0","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","late_afternoon","In-App"
"USR_000054","2","Day 68","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_000055","3","Day 6","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","evening","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","early_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App"
"USR_000056","0","Day 103","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000057","5","Day 1","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","early_morning","In-App"
"USR_000058","2","Day 120","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000059","7","Day 105","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_000060","7","Day 27","Paid_Competitive_Week_4_Ownership_and_Possession_T1","late_afternoon","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_000061","4","Day 47","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","evening","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000062","2","Day 38","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_000063","1","Day 5","Inactive_Social_Learners_Day_1_Social_Influence_T1","afternoon","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","afternoon","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","late_afternoon","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","evening","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","evening","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App"
"USR_000064","4","Day 46","Dormant_Social_Day_1_Unpredictability_T1","night","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T1","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T4","late_afternoon","In-App"
"USR_000065","2","Day 116","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000066","3","Day 0","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","early_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000067","4","Day 65","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000068","2","Day 120","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
